[command] python /root/code/lunwne/lunwen/train_ig.py --num_epochs 200 --intent_source dynamic --num_hidden 256 --num_proj_hidden 256 --num_edge_hidden 32 --adv_lambda 0 --lambda_intent 0.1 --encoder hii --num_layers 2 --hii_heads 1 --icra_heads 1 --icra_dim 64 --sparsify_topk 10 --disable_candidate_edges --lambda_cand_bce 0 --lambda_rel_entropy 0.02 --cs_full_graph --cs_num_queries 40 --cs_topk 5,10,20,50,oracle --cs_w_list 0.14 --greedy_patience 1 --greedy_min_gain_tol 1e-4 --frontier_batch_size 2 --greedy_connectivity_boost 0 --greedy_select_mode first_drop --intent_rerank_alpha 0 --lambda_ic_spnm 0 --compute_structure_metrics --ckpt_interval 0 --cs_relations apa,apcpa,aptpa --lambda_ilssc 0.1 --ilssc_seed_size 8 --ilssc_hard_pool 2048 --ilssc_neg_mode conservative --ilssc_gate_mode prior --greedy_init_seed_size 1 --ilssc_high_order_beta 0.2 --greedy_high_order_beta 0.2 --greedy_comm_direct_beta 0.1 --greedy_comm_cohesion_beta 0.05 --greedy_boundary_gamma 0.03 --greedy_hse_pool_size 512 --ilssc_warmup_epochs 10 --ilssc_ramp_epochs 30 --dataset DBLP --model_name idbr_bridge02_fast --idbr_bridge_beta 0.2 --idbr_bridge_steps 2,4 --idbr_bridge_decay 0.7 --idbr_bridge_max_states 100 --greedy_hse_pool_size 64
[log] 运行日志写入: log/run_DBLP_20260812_110650.log
[config] cand_sources=embed num_cand_per_node=0 cand_label_mode=soft cand_dist_k=16 cand_dist_tau=0.2 lambda_cand_bce=0.0 lambda_ic_spnm=0.0 ic_spnm_pos=20 ic_spnm_neg=256 ic_spnm_hard_pool=2048 ic_spnm_pos_mode=neighbor ic_spnm_frontier_ratio=0.5 ic_spnm_frontier_hops=2 lambda_ilssc=0.1 ilssc_seed_size=8 ilssc_neg=256 ilssc_hard_pool=2048 ilssc_hops=2 ilssc_neg_mode=conservative ilssc_gate_mode=prior ilssc_high_order_beta=0.2 ilssc_warmup=10 ilssc_ramp=30 ilssc_use_intent_dist=False intent_dist_k=16 intent_dist_tau=0.2 intent_dist_beta=0.5 intent_dist_proto_mode=random intent_dist_stable=False intent_dist_update_interval=10 intent_dist_ema=0.7 intent_dist_anchor_pool=0 intent_dist_conf_tau=0.05 intent_dist_min_conf=0.0 relation_fusion=icra cs_topk=(5, 10, 20, 50, 'oracle') cs_w_list=(0.14,) greedy_patience=1 greedy_min_gain_tol=0.0001 frontier_batch_size=2 greedy_connectivity_boost=0.0 greedy_select_mode=first_drop greedy_init_seed_size=1 greedy_init_seed_hops=1 greedy_init_seed_conn_beta=0.3 greedy_high_order_beta=0.2 greedy_comm_cohesion_beta=0.05 greedy_comm_direct_beta=0.1 greedy_boundary_gamma=0.03 greedy_hse_pool_size=64 greedy_hse_normalize=False greedy_hse_density=False greedy_hse_density_alpha=1.0 idbr_bridge_beta=0.2 idbr_bridge_steps=(2, 4) idbr_bridge_decay=0.7 idbr_bridge_max_states=100 greedy_recall_expand_size=0 greedy_recall_min_sim_delta=0.0 include_query_in_pred=False eval_perturb=none:0.0 model_name=idbr_bridge02_fast seed=123
Using CPU
Using GPU: NVIDIA GeForce RTX 2080 Ti
  [cs_full_graph] DBLP: merged ['apa.npz', 'apcpa.npz', 'aptpa.npz'] -> 8947540 directed edges (no sparsify)
/root/miniconda3/lib/python3.8/site-packages/scipy/sparse/_index.py:146: SparseEfficiencyWarning: Changing the sparsity structure of a csr_matrix is expensive. lil_matrix is more efficient.
  self._set_arrayXarray(i, j, x)
  [sparsify] apcpa.npz: 5000495 -> 80544 edges (avg_deg 1233 -> 20, top-k=10)
  [sparsify] aptpa.npz: 7043571 -> 77930 edges (avg_deg 1736 -> 19, top-k=10)
[data] 多关系 R=3: apa(7056 edges), apcpa(80544 edges), aptpa(77930 edges)
[intent] dynamic query-based, dim=256
[encoder] MultiRelation+ICRA  R=3 hii_heads=1 icra_heads=1 icra_dim=64
[ILSSC] 全量图邻接表就绪, lambda=0.1, seed=8 neg=256 B=8 pool=2048 hops=2 frontier_pool=128 conn_beta=0.3 sim_beta=0.5 high_order_beta=0.2 proto_alpha=0.5 use_intent_dist=False dist_k=16 dist_tau=0.2 dist_beta=0.5 dist_proto_mode=random dist_stable=False dist_update_interval=10 dist_ema=0.7 dist_conf_tau=0.05 dist_min_conf=0.0
(T) | Epoch=001, loss=7.7095, con=7.3516, intent=5.0260, rec=0.0010, ilssc=0.0000, il_lam=0.0000, this epoch 1.5161, total 6.4458  alpha=[apa:0.340, apcpa:0.338, aptpa:0.322]
(T) | Epoch=095, loss=7.2561, con=6.6097, intent=2.3547, rec=0.0003, ilssc=4.3063, il_lam=0.1000, il_q=8, il_seed=0.991, il_sim=0.476, il_conn=0.001, il_dist=0.000, il_high=0.750, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.089, il_neg_dist=0.000, il_neg_high=0.424, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0813, total 264.0283
(T) | Epoch=096, loss=7.2525, con=6.6116, intent=2.3486, rec=0.0004, ilssc=4.2585, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.490, il_conn=0.000, il_dist=0.000, il_high=0.840, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.054, il_neg_dist=0.000, il_neg_high=0.479, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.6801, total 266.7084
(T) | Epoch=097, loss=7.2454, con=6.6078, intent=2.3495, rec=0.0003, ilssc=4.2253, il_lam=0.1000, il_q=8, il_seed=0.991, il_sim=0.531, il_conn=0.001, il_dist=0.000, il_high=0.727, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.087, il_neg_dist=0.000, il_neg_high=0.444, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.5627, total 269.2711
(T) | Epoch=098, loss=7.2540, con=6.6028, intent=2.3559, rec=0.0003, ilssc=4.3548, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.422, il_conn=0.000, il_dist=0.000, il_high=0.770, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.058, il_neg_dist=0.000, il_neg_high=0.525, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1082, total 272.3794
(T) | Epoch=099, loss=7.2509, con=6.6008, intent=2.3463, rec=0.0003, ilssc=4.3545, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.429, il_conn=0.000, il_dist=0.000, il_high=0.742, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.096, il_neg_dist=0.000, il_neg_high=0.425, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.5455, total 274.9249
(T) | Epoch=100, loss=7.2273, con=6.6018, intent=2.3441, rec=0.0003, ilssc=4.1104, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.565, il_conn=0.001, il_dist=0.000, il_high=0.768, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.071, il_neg_dist=0.000, il_neg_high=0.411, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7570, total 277.6819  alpha=[apa:0.182, apcpa:0.406, aptpa:0.412]
(T) | Epoch=101, loss=7.2369, con=6.6038, intent=2.3428, rec=0.0003, ilssc=4.1875, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.484, il_conn=0.000, il_dist=0.000, il_high=0.817, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.028, il_neg_dist=0.000, il_neg_high=0.493, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9347, total 280.6166
(T) | Epoch=102, loss=7.2677, con=6.6043, intent=2.3433, rec=0.0003, ilssc=4.4894, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.475, il_conn=0.000, il_dist=0.000, il_high=0.731, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.129, il_neg_dist=0.000, il_neg_high=0.526, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1397, total 283.7563
(T) | Epoch=103, loss=7.2673, con=6.6027, intent=2.3418, rec=0.0003, ilssc=4.5022, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.399, il_conn=0.000, il_dist=0.000, il_high=0.775, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.080, il_neg_dist=0.000, il_neg_high=0.480, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0016, total 286.7579
(T) | Epoch=104, loss=7.2484, con=6.6000, intent=2.3434, rec=0.0003, ilssc=4.3386, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.435, il_conn=0.000, il_dist=0.000, il_high=0.785, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.056, il_neg_dist=0.000, il_neg_high=0.494, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0489, total 289.8068
(T) | Epoch=105, loss=7.2412, con=6.5983, intent=2.3404, rec=0.0003, ilssc=4.2862, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.454, il_conn=0.001, il_dist=0.000, il_high=0.735, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.077, il_neg_dist=0.000, il_neg_high=0.455, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7508, total 292.5576
(T) | Epoch=106, loss=7.2551, con=6.5980, intent=2.3444, rec=0.0003, ilssc=4.4231, il_lam=0.1000, il_q=8, il_seed=0.992, il_sim=0.452, il_conn=0.001, il_dist=0.000, il_high=0.775, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.097, il_neg_dist=0.000, il_neg_high=0.414, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9790, total 295.5366
(T) | Epoch=107, loss=7.2449, con=6.5983, intent=2.3386, rec=0.0003, ilssc=4.3234, il_lam=0.1000, il_q=8, il_seed=0.994, il_sim=0.511, il_conn=0.001, il_dist=0.000, il_high=0.758, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.090, il_neg_dist=0.000, il_neg_high=0.467, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.2140, total 298.7506
(T) | Epoch=108, loss=7.2377, con=6.5975, intent=2.3374, rec=0.0003, ilssc=4.2613, il_lam=0.1000, il_q=8, il_seed=0.993, il_sim=0.494, il_conn=0.001, il_dist=0.000, il_high=0.802, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.103, il_neg_dist=0.000, il_neg_high=0.471, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9112, total 301.6618
(T) | Epoch=109, loss=7.2068, con=6.5959, intent=2.3355, rec=0.0002, ilssc=3.9694, il_lam=0.1000, il_q=8, il_seed=0.994, il_sim=0.593, il_conn=0.000, il_dist=0.000, il_high=0.780, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.056, il_neg_dist=0.000, il_neg_high=0.453, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.6413, total 304.3031
(T) | Epoch=110, loss=7.2013, con=6.5944, intent=2.3344, rec=0.0002, ilssc=3.9299, il_lam=0.1000, il_q=8, il_seed=0.995, il_sim=0.603, il_conn=0.000, il_dist=0.000, il_high=0.819, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.009, il_neg_dist=0.000, il_neg_high=0.451, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.8276, total 307.1307  alpha=[apa:0.155, apcpa:0.427, aptpa:0.418]
(T) | Epoch=111, loss=7.2032, con=6.5936, intent=2.3332, rec=0.0002, ilssc=3.9583, il_lam=0.1000, il_q=8, il_seed=0.996, il_sim=0.547, il_conn=0.000, il_dist=0.000, il_high=0.822, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=-0.002, il_neg_dist=0.000, il_neg_high=0.543, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.5204, total 309.6511
(T) | Epoch=112, loss=7.2199, con=6.5937, intent=2.3309, rec=0.0003, ilssc=4.1281, il_lam=0.1000, il_q=8, il_seed=0.995, il_sim=0.521, il_conn=0.000, il_dist=0.000, il_high=0.791, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.030, il_neg_dist=0.000, il_neg_high=0.452, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.5764, total 312.2275
(T) | Epoch=113, loss=7.2150, con=6.5949, intent=2.3297, rec=0.0003, ilssc=4.0695, il_lam=0.1000, il_q=8, il_seed=0.996, il_sim=0.575, il_conn=0.000, il_dist=0.000, il_high=0.786, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.059, il_neg_dist=0.000, il_neg_high=0.535, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0485, total 315.2760
(T) | Epoch=114, loss=7.2184, con=6.5963, intent=2.3287, rec=0.0003, ilssc=4.0927, il_lam=0.1000, il_q=8, il_seed=0.996, il_sim=0.488, il_conn=0.000, il_dist=0.000, il_high=0.829, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=-0.011, il_neg_dist=0.000, il_neg_high=0.506, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.5575, total 317.8335
(T) | Epoch=115, loss=7.2185, con=6.5964, intent=2.3282, rec=0.0003, ilssc=4.0944, il_lam=0.1000, il_q=8, il_seed=0.996, il_sim=0.501, il_conn=0.000, il_dist=0.000, il_high=0.845, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.007, il_neg_dist=0.000, il_neg_high=0.538, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7072, total 320.5407
(T) | Epoch=116, loss=7.2440, con=6.5949, intent=2.3309, rec=0.0003, ilssc=4.3621, il_lam=0.1000, il_q=8, il_seed=0.994, il_sim=0.488, il_conn=0.001, il_dist=0.000, il_high=0.786, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.085, il_neg_dist=0.000, il_neg_high=0.432, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.6959, total 323.2366
(T) | Epoch=117, loss=7.2232, con=6.5925, intent=2.3269, rec=0.0004, ilssc=4.1821, il_lam=0.1000, il_q=8, il_seed=0.995, il_sim=0.553, il_conn=0.000, il_dist=0.000, il_high=0.797, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.076, il_neg_dist=0.000, il_neg_high=0.486, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.2652, total 326.5017
(T) | Epoch=118, loss=7.2229, con=6.5915, intent=2.3270, rec=0.0003, ilssc=4.1895, il_lam=0.1000, il_q=8, il_seed=0.994, il_sim=0.575, il_conn=0.000, il_dist=0.000, il_high=0.798, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.125, il_neg_dist=0.000, il_neg_high=0.476, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.1044, total 329.6062
(T) | Epoch=119, loss=7.2001, con=6.5920, intent=2.3247, rec=0.0003, ilssc=3.9583, il_lam=0.1000, il_q=8, il_seed=0.996, il_sim=0.546, il_conn=0.000, il_dist=0.000, il_high=0.839, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.008, il_neg_dist=0.000, il_neg_high=0.569, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.7951, total 332.4013
(T) | Epoch=120, loss=7.2489, con=6.5936, intent=2.3250, rec=0.0003, ilssc=4.4297, il_lam=0.1000, il_q=8, il_seed=0.994, il_sim=0.492, il_conn=0.000, il_dist=0.000, il_high=0.769, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.129, il_neg_dist=0.000, il_neg_high=0.482, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0602, total 335.4615  alpha=[apa:0.178, apcpa:0.415, aptpa:0.407]
(T) | Epoch=121, loss=7.2513, con=6.5960, intent=2.3231, rec=0.0003, ilssc=4.4312, il_lam=0.1000, il_q=8, il_seed=0.994, il_sim=0.496, il_conn=0.001, il_dist=0.000, il_high=0.748, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.136, il_neg_dist=0.000, il_neg_high=0.436, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.9770, total 338.4385
(T) | Epoch=122, loss=7.2487, con=6.5978, intent=2.3230, rec=0.0003, ilssc=4.3860, il_lam=0.1000, il_q=8, il_seed=0.994, il_sim=0.563, il_conn=0.001, il_dist=0.000, il_high=0.753, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.169, il_neg_dist=0.000, il_neg_high=0.452, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 3.0933, total 341.5318
(T) | Epoch=123, loss=7.2454, con=6.5985, intent=2.3241, rec=0.0003, ilssc=4.3456, il_lam=0.1000, il_q=8, il_seed=0.994, il_sim=0.480, il_conn=0.001, il_dist=0.000, il_high=0.811, il_conf_q=0.000, il_conf_seed=0.000, il_gate_seed=1.000, il_uniq=8.0, il_neg=0.072, il_neg_dist=0.000, il_neg_high=0.451, il_conf_neg=0.000, il_gate_neg=1.000, id_upd=0, this epoch 2.8769, total 344.4087
